gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
998667552	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	633285	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.22	-3.8	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	633285				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.949Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998667550	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	633283	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.04	-3.8	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	633283				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.389Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998667548	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	633290	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.22	-3.68	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	633290				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.329Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665844	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631504	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.38	-5.04	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631504				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.276Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665842	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631519	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.95	-3.8	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631519				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.158Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665820	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631518	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.3	-3.92	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631518				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.797Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665817	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631503	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.38	-5.16	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631503				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.691Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665813	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631512	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.94	-4.04	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631512				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.038Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665806	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631516	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.94	-3.92	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631516				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.419Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665796	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631517	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.03	-3.92	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631517				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.321Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665792	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631502	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.55	-5.41	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631502				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.346Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665788	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631511	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.94	-4.16	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631511				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.941Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665784	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631515	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.85	-3.92	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631515				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.246Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665780	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631508	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.39	-4.54	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631508				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.517Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665775	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631500	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.37	-5.41	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631500				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.158Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665767	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631510	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.39	-4.3	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631510				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.054Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665766	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631501	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.46	-5.41	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631501				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.573Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665757	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631507	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.38	-4.79	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631507				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.128Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665756	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631514	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.3	-4.05	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631514				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.520Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665751	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631499	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.3	-4.29	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631499				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.128Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665739	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631509	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.39	-4.42	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631509				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.449Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665731	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631506	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.38	-4.91	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631506				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.123Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665729	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631513	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.03	-4.04	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631513				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.045Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665728	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631498	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.21	-4.29	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631498				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.122Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665709	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631505	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	43.47	-5.04	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631505				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.321Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665690	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631251	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.03	-7.13	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631251				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.037Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665682	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631262	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.21	-6.76	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631262				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.320Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665666	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631250	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	41.94	-7.13	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631250				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.940Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665662	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631261	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.12	-6.76	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631261				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.275Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665647	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631239	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.13	-7.73	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631239				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.795Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665641	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631249	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.21	-7.24	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631249				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.349Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665630	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631260	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.03	-6.77	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631260				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:49.689Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665621	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631238	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.04	-7.73	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631238				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:55:00.319Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
998665615	23bb2c4c-b027-4eb5-b751-57e5d7ea4af6	631248	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera seoanei		SPECIES	Vipera seoanei Lataste, 1879	Vipera seoanei		ES			PRESENT		7338b4d9-d75b-4edb-b238-b09f52397f49	42.31	-7.36	7071.0										5960884	5960884	HUMAN_OBSERVATION	MAGRAMA	IEET-2011	631248				CC_BY_NC_4_0	Servicio de Vida Silvestre. Área de Acciones de Conservación. Subdirección General de Medio Natural. Dirección General de Calidad y Evaluación Ambiental y Medio Natural. Ministerio de Agricultura, Alimentación y Medio Ambiente				2024-01-25T05:54:50.448Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
