gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4460208050	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291458288	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Tragacete	Spain - Cuenca	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.351106	-1.849956							2010-10-24	24	10	2010	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291458288				CC_BY_NC_4_0	Stichting Observation International	User 821845			2024-01-25T12:06:06.057Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460202043	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291467660	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.492063	-0.249815							2015-06-20	20	6	2015	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291467660				CC_BY_NC_4_0	Stichting Observation International	User 834587			2024-01-25T11:59:33.677Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460202018	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291463381	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Orihuela del Tremedal	Spain - Teruel	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.534481	-1.655416							2013-06-26	26	6	2013	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291463381				CC_BY_NC_4_0	Stichting Observation International	User 813830			2024-01-25T12:05:44.337Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460201980	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291458233	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Siles	Spain - Jaén	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.381767	-2.544365							2005-09-10	10	9	2005	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291458233				CC_BY_NC_4_0	Stichting Observation International	User 836075			2024-01-25T11:58:58.588Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460196276	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291478672	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Alfara de Carles	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.816172	0.347185							2010-11-28	28	11	2010	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291478672				CC_BY_NC_4_0	Stichting Observation International	User 876082			2024-01-25T12:05:23.682Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460196203	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291466572	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Saldón	Spain - Teruel	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.32955	-1.417644							2014-08-26	26	8	2014	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291466572				CC_BY_NC_4_0	Stichting Observation International	User 183677			2024-01-25T12:05:24.354Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460196134	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291457387	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Ciudad de Soria	Spain - Soria	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.763598	-2.464921							2010-09-23	23	9	2010	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291457387				CC_BY_NC_4_0	Stichting Observation International	User 875608			2024-01-25T11:59:18.969Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460184272	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291495072	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Alfara de Carles	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.84461	0.356555							2018-08-14	14	8	2018	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291495072				CC_BY_NC_4_0	Stichting Observation International	User 876971			2024-01-25T12:06:09.640Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460184165	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291467253	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Peguerinos	Spain - Ávila	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.64548	-4.229736							2014-06-28	28	6	2014	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291467253				CC_BY_NC_4_0	Stichting Observation International	User 877577			2024-01-25T11:59:28.258Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460184120	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291459278	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - La Sénia	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.76138	0.212952							2011-07-13	13	7	2011	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291459278				CC_BY_NC_4_0	Stichting Observation International	User 876185			2024-01-25T12:06:15.068Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460136462	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291477262	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Bañón	Spain - Teruel	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.836935	-1.191181							2021-07-06	6	7	2021	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291477262				CC_BY_NC_4_0	Stichting Observation International	User 876973			2024-01-25T12:05:25.537Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460136344	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291455042	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Miranda de Ebro	Spain - Burgos	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	42.666091	-2.945881							2009-03-27	27	3	2009	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291455042				CC_BY_NC_4_0	Stichting Observation International	User 806496			2024-01-25T11:59:22.090Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460108357	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291468693	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Languilla	Spain - Segovia	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.449554	-3.423652							2016-04-17	17	4	2016	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291468693				CC_BY_NC_4_0	Stichting Observation International	User 877543			2024-01-25T11:59:20.056Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460089552	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291499196	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Bañón	Spain - Teruel	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.817033	-1.204879							2021-05-18	18	5	2021	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291499196				CC_BY_NC_4_0	Stichting Observation International	User 876973			2024-01-25T12:05:51.104Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460089511	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291486084	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.49953	-0.264043							2013-08-01	1	8	2013	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291486084				CC_BY_NC_4_0	Stichting Observation International	User 876970			2024-01-25T12:05:51.062Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4460002913	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291462909	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Langa de Duero	Spain - Soria	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.616944	-3.326944							2011-09-04	4	9	2011	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291462909				CC_BY_NC_4_0	Stichting Observation International	User 875394			2024-01-25T11:59:22.108Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459951579	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291455161	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Alfara de Carles	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.825241	0.339203							2009-06-07	7	6	2009	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291455161				CC_BY_NC_4_0	Stichting Observation International	User 876281			2024-01-25T12:05:28.204Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459935914	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/286711437	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei	latastei	SUBSPECIES	Vipera latastei latastei	Vipera latastei latastei		ES	Spain - San Roque	Spain - Cádiz	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	36.185336	-5.364783	39.0						2006-08-11	11	8	2006	6157286	5960896	HUMAN_OBSERVATION		Observations	OBS.286711437				CC_BY_NC_4_0	Stichting Observation International	User 163175			2024-01-25T11:58:49.248Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459821624	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291501193	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Navarredonda de Gredos	Spain - Ávila	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.361174	-5.154458							2022-06-10	10	6	2022	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291501193				CC_BY_NC_4_0	Stichting Observation International	User 137786			2024-01-25T11:58:58.908Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459639429	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291498416	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Sierra de las Cabras	Spain - Albacete	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.078765	-2.401654							2020-09-10	10	9	2020	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291498416				CC_BY_NC_4_0	Stichting Observation International	User 818499			2024-01-25T12:05:51.903Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459639385	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291493763	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Almodóvar del Campo	Spain - Ciudad Real	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.704997	-4.474709							2017-11-13	13	11	2017	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291493763				CC_BY_NC_4_0	Stichting Observation International	User 174396			2024-01-25T12:05:25.589Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459599829	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291499833	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - La Pobla de Benifassà	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.703269	0.166619							2021-09-12	12	9	2021	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291499833				CC_BY_NC_4_0	Stichting Observation International	User 878533			2024-01-25T12:05:51.362Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459599423	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291460541	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Los Barrios	Spain - Cádiz	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	36.207377	-5.473779							2008-09-08	8	9	2008	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291460541				CC_BY_NC_4_0	Stichting Observation International	User 269848			2024-01-25T11:59:53.931Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459595617	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291497527	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.536764	-0.282928							2011-04-05	5	4	2011	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291497527				CC_BY_NC_4_0	Stichting Observation International	User 838612			2024-01-25T11:59:20.902Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459595584	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291493765	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Almodóvar del Campo	Spain - Ciudad Real	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.704997	-4.474709							2017-11-15	15	11	2017	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291493765				CC_BY_NC_4_0	Stichting Observation International	User 174396			2024-01-25T11:59:27.307Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459595506	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291484734	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.523747	-0.28068							2012-11-15	15	11	2012	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291484734				CC_BY_NC_4_0	Stichting Observation International	User 838612			2024-01-25T12:05:51.294Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459595330	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291461348	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Puerto Castilla	Spain - Ávila	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.289535	-5.629994							2012-05-29	29	5	2012	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291461348				CC_BY_NC_4_0	Stichting Observation International	User 875519			2024-01-25T12:04:53.865Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459595046	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291493554	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Cantalojas	Spain - Guadalajara	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.245385	-3.241439							2017-08-07	7	8	2017	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291493554				CC_BY_NC_4_0	Stichting Observation International	User 817558			2024-01-25T11:59:27.304Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459594775	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291464008	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Covarrubias	Spain - Burgos	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	42.059219	-3.520042							2013-10-05	5	10	2013	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291464008				CC_BY_NC_4_0	Stichting Observation International	User 876861			2024-01-25T12:05:51.150Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459579293	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291484732	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.523747	-0.28068							2012-11-15	15	11	2012	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291484732				CC_BY_NC_4_0	Stichting Observation International	User 838612			2024-01-25T11:58:58.853Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459571996	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291499427	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Bañón	Spain - Teruel	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.839265	-1.19009							2021-06-25	25	6	2021	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291499427				CC_BY_NC_4_0	Stichting Observation International	User 876973			2024-01-25T12:04:52.954Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459571736	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291474138	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei			Gulf of Guinea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	0.834189	0.596004							1970-01-01	1	1	1970	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291474138				CC_BY_NC_4_0	Stichting Observation International	User 877517			2024-01-25T12:06:05.040Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459571730	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291472752	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.533399	-0.262591							2016-07-30	30	7	2016	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291472752				CC_BY_NC_4_0	Stichting Observation International	User 877048			2024-01-25T12:05:41.030Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459571550	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291455548	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Calatañazor	Spain - Soria	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.699601	-2.817587							2009-05-09	9	5	2009	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291455548				CC_BY_NC_4_0	Stichting Observation International	User 875636			2024-01-25T11:58:58.572Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459570500	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291495465	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Tortosa	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.799648	0.28131							2018-10-06	6	10	2018	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291495465				CC_BY_NC_4_0	Stichting Observation International	User 876971			2024-01-25T11:58:55.928Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459570496	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291495025	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Portell de Morella	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.533399	-0.262591							2016-07-30	30	7	2016	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291495025				CC_BY_NC_4_0	Stichting Observation International	User 877048			2024-01-25T12:05:45.029Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459570407	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291486599	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Pereroles	Spain - Castellón	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.686444	-0.065268							2013-10-22	22	10	2013	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291486599				CC_BY_NC_4_0	Stichting Observation International	User 838612			2024-01-25T11:58:57.148Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459570325	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291477447	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Tortosa	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.806306	0.338267							2021-09-08	8	9	2021	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291477447				CC_BY_NC_4_0	Stichting Observation International	User 821224			2024-01-25T11:59:51.574Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459568042	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291498427	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Sierra de las Cabras	Spain - Albacete	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.072352	-2.403731							2020-09-10	10	9	2020	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291498427				CC_BY_NC_4_0	Stichting Observation International	User 174396			2024-01-25T11:59:55.266Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459567815	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291475437	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Los Calares del Mundo y de la Sima	Spain - Albacete	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	38.354212	-2.474261							2020-05-26	26	5	2020	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291475437				CC_BY_NC_4_0	Stichting Observation International	User 818499			2024-01-25T12:05:24.369Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459565064	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291494599	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Monfragüe	Spain - Cáceres	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.832113	-6.052364							2018-06-12	12	6	2018	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291494599				CC_BY_NC_4_0	Stichting Observation International	User 818470			2024-01-25T12:05:46.557Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459564691	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/291454317	Animalia	Chordata	Squamata		Viperidae	Vipera	Vipera latastei		SPECIES	Vipera latastei Bosca, 1878	Vipera latastei		ES	Spain - Vilaplana	Spain - Tarragona	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	41.253968	1.024776							2006-06-04	4	6	2006	5960896	5960896	HUMAN_OBSERVATION		Observations	OBS.291454317				CC_BY_NC_4_0	Stichting Observation International	User 875460			2024-01-25T12:05:36.266Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
